checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,point of wilting,1993 Dec 7,Time Level of Confidence Unknown,12,1993,1993-12-06 18:00:00 -0600,5,rhizome_fructose,22.3,mg g-1,4,MSD,5.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1993 Dec 7,Time Level of Confidence Unknown,12,1993,1993-12-06 18:00:00 -0600,5,rhizome_fructose,16.2,mg g-1,4,MSD,5.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1993 Dec 7,Time Level of Confidence Unknown,12,1993,1993-12-06 18:00:00 -0600,5,rhizome_fructose,20.9,mg g-1,4,MSD,5.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaves_per_shoot_total,11,NA,3,MSD,1.500,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaves_per_shoot_total,12.4,NA,3,MSD,1.300,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaves_per_shoot_total,10,NA,3,MSD,0.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaves_per_shoot_total,10.3,NA,3,MSD,1.500,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaves_per_shoot_total,11.8,NA,3,MSD,1.300,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaves_per_shoot_total,8.9,NA,3,MSD,0.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaves_per_shoot_total,10.3,NA,3,MSD,1.500,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaves_per_shoot_total,12.4,NA,3,MSD,1.300,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaves_per_shoot_total,10.7,NA,3,MSD,0.600,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_width,22.4,mm,3,MSD,2.200,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_width,21.1,mm,3,MSD,2.800,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_width,13.9,mm,3,MSD,2.700,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_width,22,mm,3,MSD,2.200,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_width,17.9,mm,3,MSD,2.800,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_width,10.4,mm,3,MSD,2.700,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_width,25.5,mm,3,MSD,2.200,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_width,23.2,mm,3,MSD,2.800,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_width,17.1,mm,3,MSD,2.700,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_length,931,mm,3,MSD,37.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_length,955,mm,3,MSD,66.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,Embryoid plant (EP) induction sterile culture,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_length,719,mm,3,MSD,41.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_length,934,mm,3,MSD,37.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_length,946,mm,3,MSD,66.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,direct plant tillering of shoots (in vitro sterile culture),1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_length,630,mm,3,MSD,41.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1996 Jul 25,Time Level of Confidence Unknown,7,1996,1996-07-24 19:00:00 -0500,5,leaf_length,986,mm,3,MSD,37.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1995 Aug 18,Time Level of Confidence Unknown,8,1995,1995-08-17 19:00:00 -0500,5,leaf_length,979,mm,3,MSD,66.000,NA,NA,NA
checked,Gutenzell-duplicate,NA,48.70,9.20,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Lewandowski,1998,rhizome plant rhizome cutting,1994 Sep 19,Time Level of Confidence Unknown,9,1994,1994-09-18 19:00:00 -0500,5,leaf_length,748,mm,3,MSD,41.000,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,TNCS,10.3,percent,4,SE,0.460,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,TNCS,11.3,percent,4,SE,0.550,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,TNCS,5.08,percent,4,SE,0.370,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,TNCL,6.76,percent,4,SE,0.190,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,TNCL,3.33,percent,4,SE,0.190,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,stemN,0.59,percent,4,SE,0.030,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,stemN,0.59,percent,4,SE,0.030,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,stem_starch,3.04,percent,4,SE,0.180,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,stem_starch,4.1,percent,4,SE,0.440,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,stem_starch,0.65,percent,4,SE,0.180,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,leafN,1.52,percent,4,SE,0.040,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leafN,1.33,percent,4,SE,0.020,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leafN,1.07,percent,4,SE,0.070,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,leaf_starch,0.56,percent,4,SE,0.060,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leaf_starch,0.18,percent,4,SE,0.120,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leaf_starch,0.06,percent,4,SE,0.030,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,IVDMDS,31.3,percent,4,SE,1.850,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,IVDMDS,34.6,percent,4,SE,0.740,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,IVDMDS,31.5,percent,4,SE,1.300,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,IVDMDL,41.2,percent,4,SE,0.270,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,IVDMDL,39,percent,4,SE,0.800,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,IVDMDL,36.4,percent,4,SE,1.330,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,CelluloseS,40,percent,4,SE,4.260,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,CelluloseS,43.3,percent,4,SE,3.700,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,CelluloseS,48.5,percent,4,SE,3.700,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,CelluloseL,37.2,percent,4,SE,3.330,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,CelluloseL,39.6,percent,4,SE,1.670,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,CelluloseL,43.9,percent,4,SE,1.480,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,stem_ash,1.48,percent,4,SE,0.020,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,October 2005,Time Level of Confidence Unknown,10,2005,2005-10-14 19:00:00 -0500,6,stem_ash,1.31,percent,4,SE,0.110,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leaf_ash,4.36,percent,4,SE,0.220,NA,NA,NA
checked,NA,Booneville,35.08,-93.98,Miscanthus sinensis,Chinese silvergrass,Miscanthus,NA,Burner,2009,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,2004-08-30 19:00:00 -0500,6.5,leaf_ash,4.45,percent,4,SE,0.090,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Oct 10,Time Level of Confidence Unknown,10,1994,1994-10-09 19:00:00 -0500,5,height,1.31,m,36,SE,10.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Sep 20,Time Level of Confidence Unknown,9,1994,1994-09-19 19:00:00 -0500,5,height,1.05,m,36,SE,6.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Aug 30,Time Level of Confidence Unknown,8,1994,1994-08-29 19:00:00 -0500,5,height,0.89,m,36,SE,5.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Aug 15,Time Level of Confidence Unknown,8,1994,1994-08-14 19:00:00 -0500,5,height,0.77,m,36,SE,5.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Aug 1,Time Level of Confidence Unknown,8,1994,1994-07-31 19:00:00 -0500,5,height,0.64,m,36,SE,6.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jul 18,Time Level of Confidence Unknown,7,1994,1994-07-17 19:00:00 -0500,5,height,0.5,m,36,SE,5.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jul 4,Time Level of Confidence Unknown,7,1994,1994-07-03 19:00:00 -0500,5,height,0.44,m,36,SE,1.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jun 20,Time Level of Confidence Unknown,6,1994,1994-06-19 19:00:00 -0500,5,height,0.45,m,36,SE,1.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Oct 10,Time Level of Confidence Unknown,10,1994,1994-10-09 19:00:00 -0500,5,height,1.75,m,36,SE,10.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Sep 20,Time Level of Confidence Unknown,9,1994,1994-09-19 19:00:00 -0500,5,height,1.42,m,36,SE,6.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Aug 30,Time Level of Confidence Unknown,8,1994,1994-08-29 19:00:00 -0500,5,height,1.04,m,36,SE,5.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Aug 15,Time Level of Confidence Unknown,8,1994,1994-08-14 19:00:00 -0500,5,height,0.8,m,36,SE,5.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Aug 1,Time Level of Confidence Unknown,8,1994,1994-07-31 19:00:00 -0500,5,height,0.69,m,36,SE,6.000,NA,NA,NA
